"","County","Year","DI.Avg.","Yield","Soil..WA.","RF.May.","RF.June.","RF.July.","RF.Aug.","RF.Sep.","TMax.May.","TMin..May.","TMax.June.","TMin.June.","TMax.July.","TMin.July.","TMax.Aug.","TMin.Aug.","TMax.Sep.","TMin.Sep."
"461","Keokuk",2004,0.49,"Very High",63.8,1277,534,1296,1133,166,224.3225806,105.3871,254.3,138.9666667,269.4516129,161.7741935,249.8333333,132.1333333,264.4666667,115.0666667
"462","Kossuth",1995,7.38,"Low",82,1334.333,882.3333,600,1559.333,949,193.5483871,81.43548,264.3333333,158.6833333,288.6451613,169.6129032,292.483871,187.2741935,215.0333333,95.66666667
"463","Kossuth",1996,0.32,"Low",82,909.6667,892.3333,662.3333,1334,398.3333,180.3870968,82.85484,268.95,152.1,266.0491803,154.3278689,262.1612903,149.3064516,209.5333333,102.95
"464","Kossuth",1997,2.06,"Low",82,762.3333,747.3333,1369.667,480,673.3333,191.4032258,61.53226,285,151.85,274.9666667,173.4166667,253.3064516,154.5967742,238.0166667,117.1166667
"465","Kossuth",1998,4.56,"Low",82,1344,1445.667,638.3333,1228,335.3333,245.5423729,121.9322,250.6666667,151.7222222,293.4310345,163.2931034,268.0322581,167.9516129,274.25,122.0833333
"466","Kossuth",1999,12.28,"High",82,875,1896.333,1554.667,173.6667,261.6667,210.5483871,101.9355,252.7833333,146.9,301.6,181.3666667,264.3064516,150.3548387,238.2,82.55
"467","Kossuth",2000,2.81,"High",82,1003,1089,1334,883.3333,183.6667,226.8870968,96.75806,249.5,126.2931034,269.3225806,162.6774194,266.3387097,156.3870968,244.6166667,90.9
"468","Kossuth",2001,3.37,"Low",82,1566,921.6667,1051,409.3333,544,212.4354839,99.85484,264.9482759,137.9827586,293.1774194,174.5322581,275.2096774,157.3387097,215.5333333,91.51666667
"469","Kossuth",2003,0.79,"High",82,869.3333,1339.333,781,267.3333,442.6667,189,71.68966,249.0535714,134.1428571,276.2622951,157.4098361,288.2280702,153.1754386,233.0727273,81.67272727
"470","Kossuth",2004,6.5,"High",82,1667.333,1038.667,1278.667,463.6667,1731,203.4107143,80.92857,244.7037037,123.4259259,260.0806452,149.5806452,240.5423729,120.6440678,255.0727273,114.2
"471","Lee",1996,2.27,"Low",53.7,3000.333333,695,1250.333333,923.6666667,649.6666667,206.3709677,113.0484,270.1333333,179,287.2258065,182.9032258,285.1129032,189.0645161,236.4,129.5166667
"472","Lee",1997,2.36,"Low",53.7,1169,1446.333333,653.6666667,1171,472,202.4354839,88.83871,272.5333333,173.3166667,297.1935484,195.516129,276.016129,179.7580645,255.1666667,145.6833333
"473","Lee",1998,9.61,"Very Low",53.7,1211,2299.666667,464.6666667,561.3333333,1441.666667,246.1129032,149.3871,266.9166667,172.7833333,299.016129,206.9354839,298.7096774,203.3225806,277.0666667,170.1666667
"474","Lee",2001,8.38,"Low",53.7,1982.666667,1346.666667,743.3333333,1515.333333,831.3333333,229.3064516,131.8065,261.65,164.9833333,307.4754098,208.5081967,296.3606557,192.704918,238.9833333,132.0833333
"475","Lee",2002,4.82,"Low",53.7,2005.333333,1475.666667,564,1525.333333,266.6666667,207.7096774,97.82258,288.75,186.0333333,312.6129032,212.7903226,290.0322581,194.5483871,275.0833333,151.8
"476","Lee",2003,-2.14,"High",53.7,894.6666667,859.6666667,1949,756,1559.333333,219.8709677,112.1613,264.7833333,157.5333333,297.8548387,195.7419355,308.9516129,199.5645161,240.5833333,121.1
"477","Lee",2004,0.49,"Very High",53.7,1110.25,767,727.25,1550,297,239.3064516,134.0323,261.9333333,165.5333333,278.6774194,186,264.9193548,158.0806452,271.0666667,145.8666667
"478","Linn",1995,0.38,"Very Low",65.8,1425,1079.333,731,280.3333,768.6667,208.129,95.5,282.4,171.3167,303.0161,181.2258,319.9194,204.9839,234.8167,102.5333
"479","Linn",1997,-0.99,"Low",65.8,1313.5,1101,266,1127,957.5,192.2951,63.73770492,275.4833,154.3833,294.0968,176.4355,271.4839,158.9839,242.9,125.9333
"480","Linn",1998,4.65,"Low",65.8,1221.667,1874.667,350.3333,1715.333,852.6667,246.0161,128.0806452,251.4333,148.05,290.2258,176.0645,279.5902,178.6721,263.1167,135.1333
"481","Linn",1999,6.38,"High",65.8,1087,1471,1103.667,620.6667,364.3333,221.0968,109.9677419,265.4,154.6,309.5161,192.3387,268.0968,153.3226,240.95,94.35
"482","Linn",2000,4.4,"Low",65.8,1018,1858.333,1256.333,438.6667,1099.333,233.9839,110.6290323,253.9,143.9,273.1935,167.8226,279.9677,173.0323,249.3,117.5167
"483","Linn",2002,4.75,"High",65.8,1192,1097,2082.333,1154.667,764.6667,210.5323,78.88709677,281.8167,166.1833,301.4194,188.5484,272.7581,161.2742,258.3,123.1833
"484","Linn",2003,-1.83,"High",65.8,955,1315.333,1130.667,180,1062.333,208.2581,86.12903226,260.3167,137.55,285.9677,171.5968,300.2258,171.2581,235.45,102.35
"485","Linn",2004,4.34,"High",65.8,2077.667,985.6667,414,1692.667,153.3333,232.4032,108.3064516,256.1667,148.5667,271.8065,161.9194,248.7258,135.1613,263,121.7333
"486","Louisa",1996,2.27,"Low",65,3172.5,696,742.5,296.5,668,201.6774,85,268.2,153.3333,280.7419,157.5484,283.5484,157.9032,236.1,103.1667
"487","Louisa",1998,9.61,"Low",65,642.5,1529,369,1191,1077.5,246.6452,135.7419355,254.9643,148.8571,291.7,184.5667,287.9355,177.4516,269.9,149.8333
"488","Louisa",1999,4.36,"Low",65,747.5,932.5,980.5,867.5,1000,228.3548,115.0322581,272.2333,158.2333,317.8387,196.1613,275.129,158.0968,245.5,101.8667
"489","Louisa",2000,2.46,"Low",65,1446,1471.5,1323.5,492.5,1043.5,243.3226,121.6451613,260.8667,152.2,274.9355,173.2581,291.6774,179.9677,263.1,129.8333
"490","Louisa",2002,4.82,"High",65,1356,1111.5,845.5,1387,174,209.6452,86.32258065,284.8667,170.7333,309.9032,192.9677,279.9032,173.0968,273.0333,129.4
"491","Louisa",2004,0.49,"High",65,1991,532,652,1782,53,243.9677,114.0645161,261.8666667,147.5,290,174.1668569,279.1774242,162.0483871,242,104.58620345
"492","Lucas",1995,7.39,"Very Low",44.1,2303,857,904,497,661,183.0645161,81.29032,257.0333333,148.4,295.6774194,170.9354839,311.9032258,189.8709677,224.75,84.53571429
"493","Lucas",1996,5.05,"Very Low",44.1,2661,862,401,776,992,188.1612903,85.29032,255.3666667,150.8666667,284.0322581,151.6774194,278.7419355,152.3548387,226.6333333,96.8
"494","Lucas",1998,6.74,"Very Low",44.1,1860,1778,723,634,802,235.0322581,115.7742,251,143.1666667,295.3548387,178.7741935,293.516129,168.8064516,272.6,133.2666667
"495","Lucas",1999,5.19,"Low",44.1,1599,1330,1255,1003,584,211.8387097,71.64516,260.7666667,140.2,312.8387097,186.2903226,278.8709677,149.2580645,241.1333333,76.43333333
"496","Lucas",2000,-2.28,"Low",44.1,458,2613,972,894,860,245.2580645,79.93548,264.2,133.6666667,279,169.1935484,293.2903226,167.9354839,263,106.7
"497","Lucas",2001,6.07,"Very Low",44.1,1981,1846,421,744,1414,213.516129,101.2581,252.9333333,140.3666667,299.2903226,180.9677419,294.9032258,154.4193548,235.9333333,94.43333333
"498","Lucas",2002,-2.54,"Low",44.1,1885,947,1381,757,295,208.8709677,54.6129,287.8666667,158.1666667,307.516129,170.7741935,285.5483871,155.8064516,271.0689655,101.137931
"499","Lucas",2003,-4.13,"Very Low",44.1,969,1326,772,326,1439,216.4516129,67,258.9666667,120.5666667,297.6129032,172.3225806,319.2258065,169.3225806,236.5333333,81.96666667
"500","Lucas",2004,5.66,"High",44.1,1533,1394,1030,2182,229,227.8,99.46667,253.8666667,133.2333333,269.2580645,159.7419355,256.8387097,129.9354839,264.2333333,109.5666667
"501","Lyon",1995,9.41,"Low",74.8,1369,944,1298,934,963,190.1613,56.61290323,265.9667,145.1667,294.4839,160.5484,299.1613,171.8387,220.2,76.5
"502","Lyon",1996,6.39,"Low",74.8,755,1301,213,806,656,176.3226,74.09677419,272.6,148.6333,276.0968,144.4516,275.9,142.6333,213.5,87.26667
"503","Lyon",1998,0.8,"High",74.8,493,828,636,921,99,253.0645,106.516129,247.5667,125.2,288.2258,168.0968,278.7419,164.4516,285.9667,109.8
"504","Lyon",1999,5.17,"High",74.8,707,1618,812,211,323,221.129,85.93548387,251.9,140.8,305.5484,178.1935,285.2903,141.3548,237.4333,74.93333
"505","Lyon",2000,-11.21,"High",74.8,1123,641,990,569,198,229.6774,89.03225806,258.25,125.4643,290.3226,163.3871,291.8667,152.2,245,75.93333
"506","Lyon",2001,3.81,"High",74.8,1250,1644,1728,244,464,218.129,92.09677419,269.2667,139.5667,300.6667,183.7,288.4839,157.5484,225.8667,93.6
"507","Lyon",2002,-3.47,"High",74.8,587,429,478,1426,419,198.871,51.29032258,294.1667,155.2,326.129,178.1935,284.5806,148.2581,250.3667,100.7333
"508","Lyon",2003,0.99,"High",74.8,846,611,143,188,1521,203.4194,71.74193548,267.7,133,302.5714,163.9643,309.6129,152.9677,232.8667,70.73333
"509","Madison",1995,7.39,"Very Low",58.5,1114,999,1345,419,612,193.9354839,89.64516,257.7333333,159.0666667,293.4193548,181.5806452,306.0967742,197.4516129,242,104.58620345
"510","Madison",1996,5.05,"Low",58.5,2704,1803,978,825,983,192.0967742,100.8387,259.6333333,160.6666667,275,167.0322581,269.1290323,165.4193548,222.6333333,107.4333333
"511","Madison",1997,0.04,"Low",58.5,1132,596,229,457,838,198.9032258,71.87097,278.5,146.7,298,174.0322581,275.0967742,150.4193548,250.0333333,112.2
"512","Madison",1998,6.74,"Low",58.5,808,1516,1399,1180,300,239.7741935,126.9032,245.9666667,136.9666667,288.5483871,181.7741935,283.1290323,177.5806452,274.1333333,136.2
"513","Madison",1999,5.19,"Low",58.5,1265,1497,634,697,742,208.2258065,100.7419,257.4,157.4333333,306.0967742,193.8064516,274.0645161,151.6129032,236.1,85.13333333
"514","Madison",2000,-2.28,"Low",58.5,461,1471,1171,301,447,238.516129,102.2903,262.4,132.3333333,274.7586207,174.1724138,291.0322581,172.4193548,266.7241379,109.8275862
"515","Madison",2001,6.07,"Low",58.5,1556,758,393,435,1483,212.4193548,104.3226,253.7666667,142.6333333,297.9032258,186.516129,295.0967742,162.0967742,228.6896552,100.6896552
"516","Madison",2003,-4.13,"Low",58.5,1194,1129,562,313,866,212.2142857,83.92857,254.3333333,134.6296296,289.483871,168.516129,306.0645161,172.2258065,233.5333333,87.16666667
"517","Madison",2004,5.66,"High",58.5,2695,647,1314,1281,567,219.3548387,96.29032,245.6666667,133.1333333,262.9354839,154.4193548,252.2580645,130.6774194,258.0333333,121.4666667
"518","Mahaska",1995,6.9,"Very Low",67.5,1650,1339,832,784,806,197.3548387,88.96774194,263.8333333,159.2666667,297.7741935,181.9677419,309.8387097,195.6129032,228.8,99.46666667
"519","Mahaska",1996,2.27,"Low",67.5,3122,884,323,845,801,189.0322581,100.9354839,265.5666667,160.4333333,284.7741935,162.3870968,278.516129,163.7419355,228.1,101.9666667
"520","Mahaska",1997,2.36,"Low",67.5,1474,1082,368,1537,683,197.0967742,73.58064516,276.1666667,157.5333333,295.5806452,179.9677419,267.516129,155.3225806,251.0666667,114.1
"521","Mahaska",1998,9.61,"Low",67.5,1469,2276,955,2345,753,237.3870968,125.0967742,254.5666667,148.5666667,295,184.7096774,283.9677419,178.516129,270.4,136.4666667
"522","Mahaska",1999,4.36,"Low",67.5,912,769,1190,1432,407,215.8064516,109.4516129,262.7,150.4333333,309.1290323,199.4193548,277.6774194,159.1612903,241.6666667,94.06666667
"523","Mahaska",2001,8.38,"Low",67.5,2025,1099,483,759,786,208.7419355,104.8709677,259.1,153.3333333,301.2580645,187.8064516,290.7096774,157,227.8,100.8666667
"524","Mahaska",2002,4.82,"High",67.5,1749,667,620,714,303,211.1935484,78.48387097,283.3333333,171.6,309.2580645,191.8387097,282.7741935,160.9032258,270.5666667,112.0333333
"525","Mahaska",2003,-2.14,"High",67.5,884,2818,1329,239,940,214.7096774,87.19354839,261.3,142.5666667,291.516129,171.1935484,312.7419355,170.9677419,236.3666667,95.53333333
"526","Mahaska",2004,0.49,"Very High",67.5,1430,401,1436,1903,200,229.1612903,105.8709677,254.7,146.3666667,269.9032258,167.0645161,251.7741935,135.483871,264.6,115.2333333
"527","Marion",1995,7.39,"Very Low",57.6,1732,919,1267,803.5,714.5,199,99.54839,263.1666667,170.1,300.7096774,188.6774194,310.2580645,206.8064516,230.6333333,109.9
"528","Marion",1996,5.05,"Very Low",57.6,2673,1291,322,703,904,193.5806452,106.0968,266.2666667,169.7,284.4193548,176.4193548,279.9666667,175.0333333,227.2333333,115.4
"529","Marion",1997,0.04,"Low",57.6,1375.5,1061.5,492,653,707,197,81.26667,277.2333333,176.6,298.516129,189.483871,273.4516129,170.7741935,251.8666667,123.6666667
"530","Marion",1998,6.74,"Low",57.6,1210,1681,1323.5,1177.5,452.5,249.2903226,134.9677,254.1,153.4333333,288.6451613,198.9677419,289.7741935,189.8387097,276.2068966,158.9655172
"531","Marion",2000,-2.28,"Low",57.6,483,2087,1014.5,1118.5,582,241.6129032,132.871,264.2962963,160.8888889,281.1333333,185.0333333,294.3103448,194.5517241,259.8666667,138.7
"532","Marion",2001,6.07,"Low",57.6,1905,730.5,323.5,835.5,902.5,210.8387097,110.4194,260.3,155.6,304.9677419,196.9032258,295.5483871,176.6129032,233.9,116.4
"533","Marion",2002,-2.54,"High",57.6,1565.5,839,1273.5,739,810,211.2666667,83.23333,289.1481481,178,308.9677419,198.3548387,286.3793103,170.5517241,271.2916667,130.9166667
"534","Marion",2003,-4.13,"Low",57.6,1087,1343.5,627.5,292,1516.5,210.8214286,98.57143,261.5172414,152.7586207,293.8965517,184.3103448,309.0384615,196.6538462,235.4642857,111.1428571
"535","Marion",2004,5.66,"High",57.6,961.6667,793,1197.333,1581.667,147.5,236.84,120.48,254.96,154.8,274.8461538,178.0769231,256.44,146.2,264.56,140.72
"536","Marshall",1995,3.85,"Low",74.7,1178,980,1105,816.5,813.5,199.5483871,84.58064516,263.1333333,158.9,293.1935484,172.8064516,301.3870968,193.8064516,227.0333333,88.7
"537","Marshall",1996,2.99,"Low",74.7,1803,1624.5,871.5,908.5,906,189.5666667,91.13333333,267.3666667,156.7,276.2258065,156.9354839,269.7096774,151.483871,225.5,95.2
"538","Marshall",1997,0.61,"Low",74.7,1346,1441,616,581.5,1039.5,192.3387097,59.77419355,283.5762712,151.4067797,286.9516129,175.8870968,266.442623,149.3934426,243.7118644,110.6779661
"539","Marshall",1999,7.29,"High",74.7,1257.333,1377.333,1019.667,711,414,213,105.4677419,258.3275862,153.7068966,305.5166667,193.6166667,267.7096774,148.8225806,237.0166667,82.3
"540","Marshall",2000,-1.3,"Low",74.7,1025.667,1624.333,1369.333,530.3333,437,236.8870968,101.0322581,256.1851852,137.0740741,273.295082,165.0163934,278.7704918,165.2295082,251.5833333,108.2833333
"541","Marshall",2001,-1.83,"High",74.7,1107.333,963.3333,610.3333,665,993.6667,212.7580645,103.7096774,262.8333333,141.2,297.557377,176.6393443,280.9344262,157.8196721,219.7166667,87.18333333
"542","Marshall",2002,-0.17,"Very High",74.7,898.6667,1133.667,1217.667,1146,285.3333,208.5166667,66.73333333,280.5666667,159.9666667,299.9193548,185.4354839,270.1774194,148.5483871,257.3,104.7166667
"543","Marshall",2003,1.51,"High",74.7,1239.667,1359.667,1340,258.6667,903.6667,205.1129032,77.62903226,259.3,132.65,280.983871,163.7096774,294.1935484,159.1935484,227.8813559,83.01694915
"544","Mills",1995,2.98,"Very Low",69.6,1950,559,645,722,409,207.5806452,81.03225806,276.8333333,156.3333333,322.0967742,184.2258065,316.2903226,197.516129,251.2068966,91.62068966
"545","Mills",1996,5.44,"Low",69.6,1989,1582,1010,802,571,205.7419355,104,286.4666667,158.5,283.1666667,165.5666667,279.4193548,169,236.9,99.83333333
"546","Mills",1998,10.46,"Low",69.6,2178,2414,2169,844,370,253.6129032,129.7419355,266.1666667,147.8333333,304.1,193.8,300,184.2580645,297.4,148.0666667
"547","Mills",1999,9.1,"Low",69.6,1797,1868,850,822,455,225.9354839,105.0322581,265.2,158.7333333,316.1290323,201.8064516,286.9230769,158.9230769,261.5517241,96.72413793
"548","Mills",2000,-1.82,"Low",69.6,334,2034,2033,241,267,269.6333333,117.3,285,149.6,292.2903226,179.7741935,308.2580645,183.4516129,285.5,112.3333333
"549","Mills",2001,2.19,"Low",69.6,1739,732,324,181,728,241.7096774,116,273.4482759,153.0689655,319.1935484,199.8064516,314.2,173.4,254.5517241,110.1724138
"550","Mills",2002,-5.85,"Very Low",69.6,942,475,461,2253,302,222.4516129,84.41935484,311.3666667,182.0666667,334.3870968,199.0322581,304.9354839,173.0967742,271.7241379,129.6206897
"551","Mills",2004,5.4,"Very High",69.6,1707,727,874,611,231,241.0322581,110.7741935,266.5666667,142.3,280.7,166.9666667,272.5806452,139.2903226,294.2413793,127.7931034
"552","Mitchell",1995,7.38,"Low",81.5,1194,1499,1523,1143,737,198.9032258,84.09677,263.3333333,169.5,280.4193548,174.2903226,294.2258065,193.2258065,219.0666667,79.1
"553","Mitchell",1996,0.32,"Low",81.5,1269,1779,306,1537,523,167.6451613,74.87097,249.1333333,146.4333333,262.0645161,150.7096774,261.6451613,146.3870968,209.3333333,94.9
"554","Mitchell",1997,2.06,"Low",81.5,1011,646,1247,326,538,170.6129032,57.12903,266.6666667,147.5333333,262.5806452,164.3548387,238.0322581,150.7096774,227.1666667,110.9333333
"555","Mitchell",1998,4.56,"High",81.5,1123,1741,396,1337,745,241.7419355,121.5161,233.6666667,133.9333333,279.6451613,167.8709677,265.4516129,166.8387097,267.4666667,119.9666667
"556","Mitchell",1999,12.28,"High",81.5,1573,1303,3601,679,685,202.483871,92.6129,245.3,144.2333333,291.2580645,180.9677419,254.6129032,150.516129,217.8333333,87.6
"557","Mitchell",2000,2.81,"Low",81.5,1644,2734,1102,670,285,209.2903226,94.45161,244.6666667,133.1333333,272.2258065,163.3225806,266.2903226,163.9354839,243.3666667,95.96666667
"558","Mitchell",2001,3.37,"Low",81.5,1918,909,1045,876,764,205.9032258,101.4516,255.5333333,136.4666667,285.3548387,169.9677419,273.8709677,161.3548387,216,86.63333333
"559","Mitchell",2002,-1.54,"High",81.5,564,990,1702,1433,462,191.3225806,60.3871,270.9,159.5,295.5806452,186,266.5483871,149.7419355,248.1034483,116.4827586
"560","Mitchell",2003,0.79,"High",81.5,1213,1237,1041,117,270,203.1290323,83.54839,255.0333333,133.5666667,279.3548387,164.9354839,297.5483871,161.4516129,227.7333333,93.6
"561","Mitchell",2004,6.5,"High",81.5,2901,904,2443,1121,881,204.1935484,80.45161,245.3333333,121.5,265.5483871,149.9677419,233.4516129,124.2258065,246.8,120.6
"562","Monona",1995,1.46,"Very Low",57.6,1553.333333,659,1124.666667,519.5,1162,197.5914,83.38709677,267.2584,154.1011,302.086,173.6022,309.2419,194.871,232.7333,101.3889
"563","Monona",1996,8.22,"Low",57.6,1684,1277.666667,2919.666667,1307.333333,568,194.7258,95.83870968,278.625,162.4875,273.5862,162.2184,272.5376,160.2151,222.5222,107.8889
"564","Monona",1998,9.47,"Very Low",57.6,1075.5,2333.25,967.5,1517,200.25,257.3441,124.311828,258.2247,142.7416,297.7957,184.3333,290.0968,182.1183,287.9667,142.7667
"565","Monona",1999,9.34,"Low",57.6,789,1370.25,1050.75,1101.5,314.25,225.2151,105.311828,263.2674,156.2326,310.2584,197.427,278.5978,161.5761,245.2778,99.13333
"566","Monona",2000,-8.18,"Low",57.6,526.3333333,1568.333333,632.25,145.5,219.5,262.371,116.3709677,282.4333,140.3333,288.3548,184.9892,300.1398,177.2473,280.2532,111.3418
"567","Monona",2001,0.9,"Low",57.6,2391.666667,803.6666667,546,944.3333333,1012.666667,229.9344,107.5901639,274.7833,151.7167,302.4098,193.8033,293.7049,168.2787,233.6441,107.8305
"568","Monona",2003,1.87,"Low",57.6,1198.75,868,1485.75,199.75,799,207.1413,83.04347826,262.9506,135.2716,299.0659,171.9231,305.7033,165.2967,242.1023,83.64773
"569","Monona",2004,5.13,"High",57.6,1032.25,705.25,723.5,274.5,949.5,224.4731,98.2688172,257.9438,132.9551,280.337,158.9674,268,131.837,280.5222,128.7333
"570","Monroe",1995,7.39,"Very Low",46.6,2063,1470,644,480,680,198.0645,94.12903,263.4667,162.3667,300.871,185.7097,318.129,200.7097,236.8667,108.5667
"571","Monroe",1996,5.05,"Very Low",46.6,2669,687,376,581,923,197.129,98.41935,266.8667,157.7667,284.8065,164.5806,282.4516,163.0968,236.4333,111.2667
"572","Monroe",1997,0.04,"Low",46.6,1454,813,903,1096,604,196.9032,63.48387,272.9667,150.7667,295.1613,179.9355,267.3871,167,250.1,127.1667
"573","Monroe",1998,6.74,"Very Low",46.6,1423,1963,1428,1262,1070,234.6129,128.2258,252.4667,147.9333,291.7742,183.9677,288.0323,183.6452,266.7,145.0333
"574","Monroe",1999,5.19,"Very Low",46.6,1311,1171,383,901,429,212.6452,109.3226,263.2,160.7667,316.3333,201.7,277.7097,163.6452,243.6667,96.6
"575","Monroe",2000,-2.28,"Low",46.6,560,2437,1151,880,1107,235.5484,112.2903,259.8,150.2,278.6452,174.9355,287.2581,180.4516,256.1333,120.8333
"576","Monroe",2001,6.07,"Very Low",46.6,1981,1806,543,916,778,214,116.3226,250.7333,151.6667,297.6129,191.4194,288.871,173.6774,226.2333,110.6333
"577","Monroe",2002,-2.54,"High",46.6,1533,532,1616,1017,145,200.0645,81.12903,281.5667,175.3333,305.3333,194.4333,279.6452,166.8387,266.3,124.6333
"578","Monroe",2003,-4.13,"Low",46.6,719,633,878.75,313,1194,215.7419,87.45161,258.8333,140.7333,290,174.1668569,312.3871,180.0323,231.5,100.9667
"579","Monroe",2004,5.66,"High",46.6,1410,1146,653,2475,244,221.8387,107.6774,247.5333,143.7333,267.5556,166.5185,249.7097,134.7742,255.1667,120.1
"580","Montgomery",1996,5.44,"Low",68.3,3324,1374,682,555,1241,211.516129,109.483871,284.9666667,164.8666667,281.9032258,173.5483871,284.9032258,168.8709677,234.3666667,112.9333333
"581","Montgomery",1997,0.06,"Low",68.3,898,783,799,485,1192,209.5483871,71.03225806,286.1,149.9333333,298.7741935,180.7096774,282.1612903,156.9677419,256.0333333,118.9
"582","Montgomery",1998,10.46,"Low",68.3,1111,2180,995,989,285,248.1935484,126.3548387,257.4333333,145.6333333,296.3548387,191.8709677,293.1290323,182.516129,288.4666667,142.2666667
"583","Montgomery",1999,9.1,"Low",68.3,2333,1189,824,1266,900,217.0967742,99.32258065,258.8666667,160.4333333,308.7419355,198.483871,282.4193548,157.5483871,242.6,91.9
"584","Montgomery",2000,-1.82,"Low",68.3,359,1388,1732,526,263,253.8064516,106.0967742,273.7666667,145.5333333,284.2580645,183.3225806,299.6774194,186.2903226,280.7666667,110.7333333
"585","Montgomery",2002,-5.85,"Low",68.3,970,775,1131,1374,227,216.6129032,82.80645161,303.6,181.7666667,325.483871,200.5806452,297.8387097,174.3548387,269.7666667,124.6
"586","Montgomery",2003,-3.58,"Low",68.3,1416,1133,502,121,312,218.0967742,86.74193548,262.4666667,142.7333333,314.3225806,185,328.0967742,178.6129032,251.6333333,81.53333333
"587","Montgomery",2004,5.4,"Very High",68.3,2062,624,1296,1387,399,238.0322581,112.0322581,258.7333333,143.0333333,276.516129,168.8064516,266.6451613,144.483871,280.4666667,128.6333333
"588","Muscatine",1995,0.38,"Very Low",63.7,1864,957,592,1172,566,208.7741935,102.129,287.5333333,175,308.6451613,187.8709677,314.6451613,209.8709677,234.8333333,113.9666667
"589","Muscatine",1996,2.64,"Low",63.7,2817,935,461,279,711,203.7419355,99.54839,275.8,160.7333333,287.6129032,169.1612903,289.8064516,173.2903226,236.8333333,121.5666667
"590","Muscatine",1997,-0.99,"Low",63.7,1333,805,250,2150,817,204.1290323,81.96774,280.4,167,304.4333333,188.3333333,277.9032258,165.7741935,249.9333333,139.9666667
"591","Muscatine",1998,4.65,"Low",63.7,717,2070,824,1422,1170,258.8387097,143.6452,263.4827586,160.5862069,299.8064516,190.9032258,289.9354839,190.5806452,277.2,156.6666667
"592","Muscatine",2000,4.4,"Low",63.7,1656,2420.5,1176.5,628,1124,247.7580645,118.5,267.4642857,152.9464286,285.6885246,178.6721311,292.8709677,185.6612903,264.7758621,131.4137931
"593","Muscatine",2001,1.58,"High",63.7,1811.5,1368,871.5,871,1409.5,239.3255814,128.1628,272.1621622,161.3783784,298.5967742,200.3709677,288.3870968,187.8225806,231.6724138,121.8448276
"594","Muscatine",2002,4.75,"High",63.7,1456,1104,1450.5,1132,217.5,206.4516129,88.51613,284.1833333,174.1666667,305.7741935,197.3870968,278.8225806,174.3548387,268.5166667,135.1666667
"595","Muscatine",2004,4.34,"Very High",63.7,2073.5,643.5,783,1178,165,238.5806452,120.8871,258.2333333,157.0833333,272.3387097,173.5645161,252.7580645,143.6612903,267.1,133.0166667
"596","O'Brien",1995,9.41,"Low",91.5,1572,866.3333,934.6667,1687.333,813,184.7742,70.59139785,260.3778,147.0333,287.1828,158.5161,290.663,177.0109,212.4889,84.94444
"597","O'Brien",1996,6.39,"Low",91.5,860.3333,1404.333,653.3333,1153,722.3333,178.5161,72.30107527,262.9833,148.6667,261.7204,143.4946,262.6237,145.3441,207.8111,90.91111
"598","O'Brien",1997,5.82,"Low",91.5,1112.333,1123.333,1003,415,781.6667,183.1613,48.72043011,275.9111,144.2889,278.3978,167.7097,261.5161,144.7312,241.6444,107.7444
"599","O'Brien",1998,0.8,"High",91.5,571.3333,746,784,600.3333,411.3333,244.6667,109.9247312,239.2111,124.3,279.8602,166.129,269.2581,165.8172,271.7667,119.1778
"600","O'Brien",1999,5.17,"High",91.5,542.6667,1554.667,1340.333,165,247,203.1935,87.70967742,239.4111,132.9222,284.837,171.2609,261.4516,140.129,221,71.93333
"601","O'Brien",2000,-11.21,"High",91.5,860.3333,962.3333,896,968,203.6667,228.4946,93.56989247,249.2444,126.0444,279.1398,167,279.2796,164.1505,241.5667,89.78889
"602","O'Brien",2001,3.81,"High",91.5,1498,583.6667,1261.667,270,589.5,206.1613,92.50537634,261.6556,136.4778,286.9891,179.3152,274.3548,158.9355,215.6667,91.95
"603","O'Brien",2002,-3.47,"High",91.5,569.6667,975.6667,214,1447.333,431.3333,192.5806,55.53763441,282.8778,159.1778,309.6774,181.9355,268.7634,152.4516,239.8111,106.0556
"604","O'Brien",2003,0.99,"High",91.5,1076,1136,1428,295,759,191.3011,74.92473118,251.3333,131.2778,280.1739,157.8152,287.172,157.8925,215.3333,70.45556
"605","O'Brien",2004,0.46,"Very High",91.5,1347.667,326.3333,930,1484.667,2741,195.8602,78.97849462,231.3222,114.5667,266.0411,147.5616,250.6613,119.6935,247.5152,115.4848
"606","Osceola",1996,6.39,"Low",87.6,909.5,1120,613.5,687.5,587,166.516129,55.58064516,260.1666667,143.8,258.516129,137.7096774,255.3225806,137.6451613,202.4,80.86666667
"607","Osceola",1998,0.8,"Low",87.6,480,1000.5,858.5,1076,198,243,105.1612903,231.3,116.8,266.6451613,160.4516129,261.0322581,156.8387097,261.2666667,114.4666667
"608","Osceola",1999,5.17,"High",87.6,729.5,1540.5,919,310,239,212.5483871,89.12903226,242.1,134.9666667,285,173.516129,256.2333333,141.9,227.4,74.9
"609","Osceola",2001,3.81,"Low",87.6,1350,1345,889.5,175,404,203.1935484,89.41935484,243.8,136.9,278.7419355,175.6774194,265.3548387,155.9032258,209.5714286,86.89285714
"610","Osceola",2002,-3.47,"Low",87.6,569.5,767,425,1890,273,186.8064516,44.83870968,278.2333333,152.6,302.3548387,173.0967742,260.1428571,146.7142857,233.5517241,103.1034483
